x coord, y coord, z coord, T
0.350000, 0.150000, 0.000000, 170.061920 
0.375000, 0.150000, 0.000000, 172.474331 
0.400000, 0.150000, 0.000000, 174.370025 
0.425000, 0.150000, 0.000000, 175.797942 
0.450000, 0.150000, 0.000000, 176.793802 
0.475000, 0.150000, 0.000000, 177.381918 
0.500000, 0.150000, 0.000000, 177.576414 
0.525000, 0.150000, 0.000000, 177.381920 
0.550000, 0.150000, 0.000000, 176.793804 
0.575000, 0.150000, 0.000000, 175.797944 
0.600000, 0.150000, 0.000000, 174.370028 
0.625000, 0.150000, 0.000000, 172.474335 
0.650000, 0.150000, 0.000000, 170.061924 
0.675000, 0.150000, 0.000000, 167.068112 
0.700000, 0.150000, 0.000000, 163.409110 
0.725000, 0.150000, 0.000000, 158.977682 
0.750000, 0.150000, 0.000000, 153.637748 
0.775000, 0.150000, 0.000000, 147.218021 
0.800000, 0.150000, 0.000000, 139.505281 
0.825000, 0.150000, 0.000000, 130.238849 
0.850000, 0.150000, 0.000000, 119.109906 
0.875000, 0.150000, 0.000000, 105.772911 
0.900000, 0.150000, 0.000000, 89.881998 
0.925000, 0.150000, 0.000000, 71.171466 
0.950000, 0.150000, 0.000000, 49.599506 
0.975000, 0.150000, 0.000000, 25.549201 
1.000000, 0.150000, 0.000000, 0.000000 
0.000000, 0.175000, 0.000000, 0.000000 
0.025000, 0.175000, 0.000000, 21.620624 
0.050000, 0.175000, 0.000000, 42.295690 
0.075000, 0.175000, 0.000000, 61.321699 
0.100000, 0.175000, 0.000000, 78.320387 
0.125000, 0.175000, 0.000000, 93.191879 
0.150000, 0.175000, 0.000000, 106.020682 
0.175000, 0.175000, 0.000000, 116.988644 
0.200000, 0.175000, 0.000000, 126.313575 
0.225000, 0.175000, 0.000000, 134.212845 
0.250000, 0.175000, 0.000000, 140.885040 
0.275000, 0.175000, 0.000000, 146.502745 
0.300000, 0.175000, 0.000000, 151.211405 
0.325000, 0.175000, 0.000000, 155.131104 
0.350000, 0.175000, 0.000000, 158.359446 
0.375000, 0.175000, 0.000000, 160.974616 
0.400000, 0.175000, 0.000000, 163.038188 
0.425000, 0.175000, 0.000000, 164.597484 
0.450000, 0.175000, 0.000000, 165.687461 
0.475000, 0.175000, 0.000000, 166.332115 
0.500000, 0.175000, 0.000000, 166.545464 
0.525000, 0.175000, 0.000000, 166.332116 
0.550000, 0.175000, 0.000000, 165.687463 
0.575000, 0.175000, 0.000000, 164.597487 
0.600000, 0.175000, 0.000000, 163.038190 
0.625000, 0.175000, 0.000000, 160.974618 
0.650000, 0.175000, 0.000000, 158.359449 
0.675000, 0.175000, 0.000000, 155.131109 
0.700000, 0.175000, 0.000000, 151.211409 
0.725000, 0.175000, 0.000000, 146.502746 
0.750000, 0.175000, 0.000000, 140.885040 
0.775000, 0.175000, 0.000000, 134.212845 
0.800000, 0.175000, 0.000000, 126.313575 
0.825000, 0.175000, 0.000000, 116.988645 
0.850000, 0.175000, 0.000000, 106.020683 
0.875000, 0.175000, 0.000000, 93.191880 
0.900000, 0.175000, 0.000000, 78.320388 
0.925000, 0.175000, 0.000000, 61.321700 
0.950000, 0.175000, 0.000000, 42.295691 
0.975000, 0.175000, 0.000000, 21.620624 
1.000000, 0.175000, 0.000000, 0.000000 
0.000000, 0.200000, 0.000000, 0.000000 
0.025000, 0.200000, 0.000000, 18.637605 
0.050000, 0.200000, 0.000000, 36.640932 
0.075000, 0.200000, 0.000000, 53.499254 
0.100000, 0.200000, 0.000000, 68.885972 
0.125000, 0.200000, 0.000000, 82.653538 
0.150000, 0.200000, 0.000000, 94.792301 
0.175000, 0.200000, 0.000000, 105.381472 
0.200000, 0.200000, 0.000000, 114.547529 
0.225000, 0.200000, 0.000000, 122.434742 
0.250000, 0.200000, 0.000000, 129.186820 
0.275000, 0.200000, 0.000000, 134.936849 
0.300000, 0.200000, 0.000000, 139.802665 
0.325000, 0.200000, 0.000000, 143.885461 
0.350000, 0.200000, 0.000000, 147.270144 
0.375000, 0.200000, 0.000000, 150.026497 
0.400000, 0.200000, 0.000000, 152.210624 
0.425000, 0.200000, 0.000000, 153.866347 
0.450000, 0.200000, 0.000000, 155.026443 
0.475000, 0.200000, 0.000000, 155.713616 
0.500000, 0.200000, 0.000000, 155.941208 
0.525000, 0.200000, 0.000000, 155.713618 
0.550000, 0.200000, 0.000000, 155.026446 
0.575000, 0.200000, 0.000000, 153.866351 
0.600000, 0.200000, 0.000000, 152.210627 
0.625000, 0.200000, 0.000000, 150.026500 
0.650000, 0.200000, 0.000000, 147.270146 
0.675000, 0.200000, 0.000000, 143.885465 
0.700000, 0.200000, 0.000000, 139.802670 
0.725000, 0.200000, 0.000000, 134.936853 
0.750000, 0.200000, 0.000000, 129.186823 
0.775000, 0.200000, 0.000000, 122.434743 
0.800000, 0.200000, 0.000000, 114.547529 
0.825000, 0.200000, 0.000000, 105.381472 
0.850000, 0.200000, 0.000000, 94.792302 
0.875000, 0.200000, 0.000000, 82.653538 
0.900000, 0.200000, 0.000000, 68.885973 
0.925000, 0.200000, 0.000000, 53.499255 
0.950000, 0.200000, 0.000000, 36.640933 
0.975000, 0.200000, 0.000000, 18.637606 
1.000000, 0.200000, 0.000000, 0.000000 
0.000000, 0.225000, 0.000000, 0.000000 
0.025000, 0.225000, 0.000000, 16.288865 
0.050000, 0.225000, 0.000000, 32.131180 
0.075000, 0.225000, 0.000000, 47.148413 
0.100000, 0.225000, 0.000000, 61.070711 
0.125000, 0.225000, 0.000000, 73.743998 
0.150000, 0.225000, 0.000000, 85.113513 
0.175000, 0.225000, 0.000000, 95.197412 
0.200000, 0.225000, 0.000000, 104.060326 
0.225000, 0.225000, 0.000000, 111.791773 
0.250000, 0.225000, 0.000000, 118.490649 
0.275000, 0.225000, 0.000000, 124.255170 
0.300000, 0.225000, 0.000000, 129.176948 
0.325000, 0.225000, 0.000000, 133.337932 
0.350000, 0.225000, 0.000000, 136.809168 
0.375000, 0.225000, 0.000000, 139.650604 
0.400000, 0.225000, 0.000000, 141.911463 
0.425000, 0.225000, 0.000000, 143.630840 
0.450000, 0.225000, 0.000000, 144.838349 
0.475000, 0.225000, 0.000000, 145.554699 
0.500000, 0.225000, 0.000000, 145.792134 
0.525000, 0.225000, 0.000000, 145.554701 
0.550000, 0.225000, 0.000000, 144.838351 
0.575000, 0.225000, 0.000000, 143.630843 
0.600000, 0.225000, 0.000000, 141.911467 
0.625000, 0.225000, 0.000000, 139.650608 
0.650000, 0.225000, 0.000000, 136.809171 
0.675000, 0.225000, 0.000000, 133.337935 
0.700000, 0.225000, 0.000000, 129.176951 
0.725000, 0.225000, 0.000000, 124.255175 
0.750000, 0.225000, 0.000000, 118.490654 
0.775000, 0.225000, 0.000000, 111.791776 
0.800000, 0.225000, 0.000000, 104.060327 
0.825000, 0.225000, 0.000000, 95.197413 
0.850000, 0.225000, 0.000000, 85.113513 
0.875000, 0.225000, 0.000000, 73.743998 
0.900000, 0.225000, 0.000000, 61.070711 
0.925000, 0.225000, 0.000000, 47.148413 
0.950000, 0.225000, 0.000000, 32.131181 
0.975000, 0.225000, 0.000000, 16.288866 
1.000000, 0.225000, 0.000000, 0.000000 
0.000000, 0.250000, 0.000000, 0.000000 
0.025000, 0.250000, 0.000000, 14.386676 
0.050000, 0.250000, 0.000000, 28.446511 
0.075000, 0.250000, 0.000000, 41.892506 
0.100000, 0.250000, 0.000000, 54.504461 
0.125000, 0.250000, 0.000000, 66.138228 
0.150000, 0.250000, 0.000000, 76.720340 
0.175000, 0.250000, 0.000000, 86.234336 
0.200000, 0.250000, 0.000000, 94.704589 
0.225000, 0.250000, 0.000000, 102.181372 
0.250000, 0.250000, 0.000000, 108.728837 
0.275000, 0.250000, 0.000000, 114.416237 
0.300000, 0.250000, 0.000000, 119.312023 
0.325000, 0.250000, 0.000000, 123.480150 
0.350000, 0.250000, 0.000000, 126.977991 
0.375000, 0.250000, 0.000000, 129.855291 
0.400000, 0.250000, 0.000000, 132.153786 
0.425000, 0.250000, 0.000000, 133.907199 
0.450000, 0.250000, 0.000000, 135.141413 
0.475000, 0.250000, 0.000000, 135.874700 
0.500000, 0.250000, 0.000000, 136.117927 
0.525000, 0.250000, 0.000000, 135.874701 
0.550000, 0.250000, 0.000000, 135.141416 
0.575000, 0.250000, 0.000000, 133.907202 
0.600000, 0.250000, 0.000000, 132.153789 
0.625000, 0.250000, 0.000000, 129.855294 
0.650000, 0.250000, 0.000000, 126.977995 
0.675000, 0.250000, 0.000000, 123.480153 
0.700000, 0.250000, 0.000000, 119.312025 
0.725000, 0.250000, 0.000000, 114.416241 
0.750000, 0.250000, 0.000000, 108.728842 
0.775000, 0.250000, 0.000000, 102.181378 
0.800000, 0.250000, 0.000000, 94.704592 
0.825000, 0.250000, 0.000000, 86.234337 
0.850000, 0.250000, 0.000000, 76.720341 
0.875000, 0.250000, 0.000000, 66.138228 
0.900000, 0.250000, 0.000000, 54.504461 
0.925000, 0.250000, 0.000000, 41.892507 
0.950000, 0.250000, 0.000000, 28.446511 
0.975000, 0.250000, 0.000000, 14.386676 
1.000000, 0.250000, 0.000000, 0.000000 
0.000000, 0.275000, 0.000000, 0.000000 
0.025000, 0.275000, 0.000000, 12.811327 
0.050000, 0.275000, 0.000000, 25.375680 
0.075000, 0.275000, 0.000000, 37.470641 
0.100000, 0.275000, 0.000000, 48.916399 
0.125000, 0.275000, 0.000000, 59.584113 
0.150000, 0.275000, 0.000000, 69.395283 
0.175000, 0.275000, 0.000000, 78.314999 
0.200000, 0.275000, 0.000000, 86.342321 
0.225000, 0.275000, 0.000000, 93.500294 
0.250000, 0.275000, 0.000000, 99.827091 
0.275000, 0.275000, 0.000000, 105.368919 
0.300000, 0.275000, 0.000000, 110.174752 
0.325000, 0.275000, 0.000000, 114.292653 
0.350000, 0.275000, 0.000000, 117.767357 
0.375000, 0.275000, 0.000000, 120.638782 
0.400000, 0.275000, 0.000000, 122.941189 
0.425000, 0.275000, 0.000000, 124.702757 
0.450000, 0.275000, 0.000000, 125.945405 
0.475000, 0.275000, 0.000000, 126.684759 
0.500000, 0.275000, 0.000000, 126.930173 
0.525000, 0.275000, 0.000000, 126.684760 
0.550000, 0.275000, 0.000000, 125.945408 
0.575000, 0.275000, 0.000000, 124.702761 
0.600000, 0.275000, 0.000000, 122.941193 
0.625000, 0.275000, 0.000000, 120.638785 
0.650000, 0.275000, 0.000000, 117.767360 
0.675000, 0.275000, 0.000000, 114.292657 
0.700000, 0.275000, 0.000000, 110.174756 
0.725000, 0.275000, 0.000000, 105.368923 
0.750000, 0.275000, 0.000000, 99.827096 
0.775000, 0.275000, 0.000000, 93.500300 
0.800000, 0.275000, 0.000000, 86.342327 
0.825000, 0.275000, 0.000000, 78.315003 
0.850000, 0.275000, 0.000000, 69.395285 
0.875000, 0.275000, 0.000000, 59.584114 
0.900000, 0.275000, 0.000000, 48.916399 
0.925000, 0.275000, 0.000000, 37.470641 
0.950000, 0.275000, 0.000000, 25.375680 
0.975000, 0.275000, 0.000000, 12.811328 
1.000000, 0.275000, 0.000000, 0.000000 
0.000000, 0.300000, 0.000000, 0.000000 
0.025000, 0.300000, 0.000000, 11.482955 
0.050000, 0.300000, 0.000000, 22.774240 
0.075000, 0.300000, 0.000000, 33.697978 
0.100000, 0.300000, 0.000000, 44.106379 
0.125000, 0.300000, 0.000000, 53.886540 
0.150000, 0.300000, 0.000000, 62.961677 
0.175000, 0.300000, 0.000000, 71.288056 
0.200000, 0.300000, 0.000000, 78.849407 
0.225000, 0.300000, 0.000000, 85.650396 
0.250000, 0.300000, 0.000000, 91.710313 
0.275000, 0.300000, 0.000000, 97.057593 
0.300000, 0.300000, 0.000000, 101.725414 
0.325000, 0.300000, 0.000000, 105.748356 
0.350000, 0.300000, 0.000000, 109.160001 
0.375000, 0.300000, 0.000000, 111.991289 
0.400000, 0.300000, 0.000000, 114.269434 
0.425000, 0.300000, 0.000000, 116.017237 
0.450000, 0.300000, 0.000000, 117.252692 
0.475000, 0.300000, 0.000000, 117.988758 
0.500000, 0.300000, 0.000000, 118.233245 
0.525000, 0.300000, 0.000000, 117.988760 
0.550000, 0.300000, 0.000000, 117.252694 
0.575000, 0.300000, 0.000000, 116.017240 
0.600000, 0.300000, 0.000000, 114.269437 
0.625000, 0.300000, 0.000000, 111.991293 
0.650000, 0.300000, 0.000000, 109.160004 
0.675000, 0.300000, 0.000000, 105.748360 
0.700000, 0.300000, 0.000000, 101.725419 
0.725000, 0.300000, 0.000000, 97.057598 
0.750000, 0.300000, 0.000000, 91.710317 
0.775000, 0.300000, 0.000000, 85.650401 
0.800000, 0.300000, 0.000000, 78.849413 
0.825000, 0.300000, 0.000000, 71.288063 
0.850000, 0.300000, 0.000000, 62.961681 
0.875000, 0.300000, 0.000000, 53.886542 
0.900000, 0.300000, 0.000000, 44.106380 
0.925000, 0.300000, 0.000000, 33.697979 
0.950000, 0.300000, 0.000000, 22.774240 
0.975000, 0.300000, 0.000000, 11.482955 
1.000000, 0.300000, 0.000000, 0.000000 
0.000000, 0.325000, 0.000000, 0.000000 
0.025000, 0.325000, 0.000000, 10.346251 
0.050000, 0.325000, 0.000000, 20.540347 
0.075000, 0.325000, 0.000000, 30.440652 
0.100000, 0.325000, 0.000000, 39.924597 
0.125000, 0.325000, 0.000000, 48.893990 
0.150000, 0.325000, 0.000000, 57.276827 
0.175000, 0.325000, 0.000000, 65.026148 
0.200000, 0.325000, 0.000000, 72.116859 
0.225000, 0.325000, 0.000000, 78.541567 
0.250000, 0.325000, 0.000000, 84.306168 
0.275000, 0.325000, 0.000000, 89.425728 
0.300000, 0.325000, 0.000000, 93.920958 
0.325000, 0.325000, 0.000000, 97.815354 
0.350000, 0.325000, 0.000000, 101.133000 
0.375000, 0.325000, 0.000000, 103.896942 
0.400000, 0.325000, 0.000000, 106.128019 
0.425000, 0.325000, 0.000000, 107.844064 
0.450000, 0.325000, 0.000000, 109.059368 
0.475000, 0.325000, 0.000000, 109.784338 
0.500000, 0.325000, 0.000000, 110.025289 
0.525000, 0.325000, 0.000000, 109.784339 
0.550000, 0.325000, 0.000000, 109.059370 
0.575000, 0.325000, 0.000000, 107.844067 
0.600000, 0.325000, 0.000000, 106.128023 
0.625000, 0.325000, 0.000000, 103.896946 
0.650000, 0.325000, 0.000000, 101.133004 
0.675000, 0.325000, 0.000000, 97.815358 
0.700000, 0.325000, 0.000000, 93.920963 
0.725000, 0.325000, 0.000000, 89.425734 
0.750000, 0.325000, 0.000000, 84.306173 
0.775000, 0.325000, 0.000000, 78.541572 
0.800000, 0.325000, 0.000000, 72.116863 
0.825000, 0.325000, 0.000000, 65.026153 
0.850000, 0.325000, 0.000000, 57.276835 
0.875000, 0.325000, 0.000000, 48.893995 
0.900000, 0.325000, 0.000000, 39.924600 
0.925000, 0.325000, 0.000000, 30.440654 
0.950000, 0.325000, 0.000000, 20.540348 
0.975000, 0.325000, 0.000000, 10.346252 
1.000000, 0.325000, 0.000000, 0.000000 
0.000000, 0.350000, 0.000000, 0.000000 
0.025000, 0.350000, 0.000000, 9.361703 
0.050000, 0.350000, 0.000000, 18.600245 
0.075000, 0.350000, 0.000000, 27.599686 
0.100000, 0.350000, 0.000000, 36.257366 
0.125000, 0.350000, 0.000000, 44.487994 
