0,0,0,0,0,3.12089e-08,0.406737,0.743145,0.951056,0.994522,0.866025,0.587785,0.207912,-0.207911,-0.587785,-0.866026,-0.994522,-0.951056,-0.743145,-0.406737,1.24836e-07,0.406736,0.743145,0.951057,0.994522,0.866025,0.587786,0.207911,-0.207912,-0.587785,-0.866026,-0.994522,-0.951057,-0.743144,-0.406736,-2.49671e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.83843e-20,3.69926e-13,1.54729e-11,3.16442e-10,4.21755e-09,4.11969e-08,3.14466e-07,1.95327e-06,1.01511e-05,4.50426e-05,0.000173298,0.000585159,0.00175103,0.00468085,0.0112527,0.0244637,0.048325,0.0870811,0.143604,0.217239,0.301876,0.385309,0.450683,0.480072,0.459276,0.382318,0.254134,0.090593,-0.0841611,-0.242296,-0.357681,-0.410906,-0.39298,-0.307076,-0.168069,0,0.168069,0.307076,0.39298,0.410906,0.357681,0.242296,0.0841611,-0.090593,-0.254134,-0.382318,-0.459276,-0.480072,-0.450683,-0.385309,-0.301876,-0.217239,-0.143604,-0.0870811,-0.048325,-0.0244637,-0.0112527,-0.00468086,-0.00175103,-0.000585159,-0.000173298,-4.50426e-05,-1.01511e-05,-1.95328e-06,-3.14467e-07,-4.1197e-08,-4.21757e-09,-3.16444e-10,-1.54731e-11,-3.69934e-13,-2.27075e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
