1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4639,14.4639,12.8762,11.2884,9.87498,8.63583,7.55183,6.60385,5.77487,5.04995,4.41604,3.86167,3.37688,2.95301,2.58259,2.25879,1.97476,1.72403,1.50278,1.31299,1.16255,1.05966,1.00486,0.987336,0.989607,0.996427,1.00037,1.00095,1.00032,1.00013,1.0005,0.999994,0.997095,0.994506,1.00183,1.02642,1.05198,1.02799,0.89705,0.649416,0.350584,0.10295,-0.0279932,-0.0519846,-0.026418,-0.00182813,0.00549957,0.00291409,-1.40962e-05,-0.000589538,-0.000174923,5.95727e-05,4.23708e-05,-1.70532e-06,-6.5943e-06,-5.26595e-07,8.38582e-07,1.16212e-07,-9.72349e-08,-1.40343e-08,1.07604e-08,1.03809e-09,-1.11198e-09,-8.84961e-12,9.87656e-11,-1.06759e-11,-6.41888e-12,1.7616e-12,1.68111e-13,-1.4961e-13,1.82718e-14,5.30285e-15,-2.22677e-15,2.32125e-16,5.75999e-17,-2.61676e-17,4.40571e-18,-1.02922e-19,-1.49465e-19,4.89485e-20,-9.85893e-21,1.51562e-21,-1.90392e-22,2.01651e-23,-1.83114e-24,1.4392e-25,-9.84027e-27,5.86514e-28,-3.04653e-29,1.37576e-30,-5.37676e-32,1.80619e-33,-5.16487e-35,1.24052e-36,-2.45668e-38,3.90718e-40,-4.79945e-42,4.34403e-44,-0,0,0
